date,country,lat,long,type,cases,uid,iso2,iso3,code3,combined_key,population,continent_name,continent_code
2/20/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/21/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/22/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/23/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/24/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/25/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/26/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/27/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/28/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
2/29/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/1/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/2/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/3/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/4/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/5/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/6/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/7/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/8/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/9/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/10/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/11/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/12/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/13/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/14/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/15/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/16/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/17/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/18/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/19/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/20/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/21/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/22/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/23/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/24/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/25/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/26/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/27/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/28/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/29/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/30/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
3/31/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/1/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/2/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/3/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/4/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/5/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/6/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/7/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/8/2020,Mozambique,-18.665695,35.529562,confirmed,7,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/9/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/10/2020,Mozambique,-18.665695,35.529562,confirmed,3,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/11/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/12/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/13/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/14/2020,Mozambique,-18.665695,35.529562,confirmed,7,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/15/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/16/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/17/2020,Mozambique,-18.665695,35.529562,confirmed,3,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/18/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/19/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/20/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/21/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/22/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/23/2020,Mozambique,-18.665695,35.529562,confirmed,5,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/24/2020,Mozambique,-18.665695,35.529562,confirmed,19,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/25/2020,Mozambique,-18.665695,35.529562,confirmed,5,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/26/2020,Mozambique,-18.665695,35.529562,confirmed,6,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/27/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/28/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/29/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
4/30/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/1/2020,Mozambique,-18.665695,35.529562,confirmed,3,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/2/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/3/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/4/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/5/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/6/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/7/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/8/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/9/2020,Mozambique,-18.665695,35.529562,confirmed,5,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/10/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/11/2020,Mozambique,-18.665695,35.529562,confirmed,12,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/12/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/13/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/14/2020,Mozambique,-18.665695,35.529562,confirmed,11,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/15/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/16/2020,Mozambique,-18.665695,35.529562,confirmed,10,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/17/2020,Mozambique,-18.665695,35.529562,confirmed,8,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/18/2020,Mozambique,-18.665695,35.529562,confirmed,8,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/19/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/20/2020,Mozambique,-18.665695,35.529562,confirmed,10,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/21/2020,Mozambique,-18.665695,35.529562,confirmed,6,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/22/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/23/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/24/2020,Mozambique,-18.665695,35.529562,confirmed,26,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/25/2020,Mozambique,-18.665695,35.529562,confirmed,15,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/26/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/27/2020,Mozambique,-18.665695,35.529562,confirmed,14,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/28/2020,Mozambique,-18.665695,35.529562,confirmed,6,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/29/2020,Mozambique,-18.665695,35.529562,confirmed,1,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/30/2020,Mozambique,-18.665695,35.529562,confirmed,10,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
5/31/2020,Mozambique,-18.665695,35.529562,confirmed,10,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/1/2020,Mozambique,-18.665695,35.529562,confirmed,0,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/2/2020,Mozambique,-18.665695,35.529562,confirmed,53,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/3/2020,Mozambique,-18.665695,35.529562,confirmed,9,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/4/2020,Mozambique,-18.665695,35.529562,confirmed,36,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/5/2020,Mozambique,-18.665695,35.529562,confirmed,2,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/6/2020,Mozambique,-18.665695,35.529562,confirmed,55,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/7/2020,Mozambique,-18.665695,35.529562,confirmed,15,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/8/2020,Mozambique,-18.665695,35.529562,confirmed,9,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/9/2020,Mozambique,-18.665695,35.529562,confirmed,20,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/10/2020,Mozambique,-18.665695,35.529562,confirmed,19,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/11/2020,Mozambique,-18.665695,35.529562,confirmed,17,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/12/2020,Mozambique,-18.665695,35.529562,confirmed,20,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/13/2020,Mozambique,-18.665695,35.529562,confirmed,44,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/14/2020,Mozambique,-18.665695,35.529562,confirmed,30,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/15/2020,Mozambique,-18.665695,35.529562,confirmed,26,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/16/2020,Mozambique,-18.665695,35.529562,confirmed,29,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/17/2020,Mozambique,-18.665695,35.529562,confirmed,13,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/18/2020,Mozambique,-18.665695,35.529562,confirmed,11,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/19/2020,Mozambique,-18.665695,35.529562,confirmed,6,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/20/2020,Mozambique,-18.665695,35.529562,confirmed,20,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/21/2020,Mozambique,-18.665695,35.529562,confirmed,45,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/22/2020,Mozambique,-18.665695,35.529562,confirmed,4,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/23/2020,Mozambique,-18.665695,35.529562,confirmed,20,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/24/2020,Mozambique,-18.665695,35.529562,confirmed,5,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/25/2020,Mozambique,-18.665695,35.529562,confirmed,26,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/26/2020,Mozambique,-18.665695,35.529562,confirmed,28,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/27/2020,Mozambique,-18.665695,35.529562,confirmed,23,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/28/2020,Mozambique,-18.665695,35.529562,confirmed,20,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/29/2020,Mozambique,-18.665695,35.529562,confirmed,24,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
6/30/2020,Mozambique,-18.665695,35.529562,confirmed,6,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/1/2020,Mozambique,-18.665695,35.529562,confirmed,14,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/2/2020,Mozambique,-18.665695,35.529562,confirmed,15,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/3/2020,Mozambique,-18.665695,35.529562,confirmed,21,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/4/2020,Mozambique,-18.665695,35.529562,confirmed,30,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/5/2020,Mozambique,-18.665695,35.529562,confirmed,18,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/6/2020,Mozambique,-18.665695,35.529562,confirmed,25,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/7/2020,Mozambique,-18.665695,35.529562,confirmed,28,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/8/2020,Mozambique,-18.665695,35.529562,confirmed,31,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/9/2020,Mozambique,-18.665695,35.529562,confirmed,21,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/10/2020,Mozambique,-18.665695,35.529562,confirmed,19,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/11/2020,Mozambique,-18.665695,35.529562,confirmed,24,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/12/2020,Mozambique,-18.665695,35.529562,confirmed,22,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/13/2020,Mozambique,-18.665695,35.529562,confirmed,62,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/14/2020,Mozambique,-18.665695,35.529562,confirmed,49,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/15/2020,Mozambique,-18.665695,35.529562,confirmed,62,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/16/2020,Mozambique,-18.665695,35.529562,confirmed,53,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/17/2020,Mozambique,-18.665695,35.529562,confirmed,19,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/18/2020,Mozambique,-18.665695,35.529562,confirmed,33,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/19/2020,Mozambique,-18.665695,35.529562,confirmed,56,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/20/2020,Mozambique,-18.665695,35.529562,confirmed,16,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/21/2020,Mozambique,-18.665695,35.529562,confirmed,29,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/22/2020,Mozambique,-18.665695,35.529562,confirmed,21,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/23/2020,Mozambique,-18.665695,35.529562,confirmed,25,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/24/2020,Mozambique,-18.665695,35.529562,confirmed,8,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/25/2020,Mozambique,-18.665695,35.529562,confirmed,26,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/26/2020,Mozambique,-18.665695,35.529562,confirmed,53,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/27/2020,Mozambique,-18.665695,35.529562,confirmed,32,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/28/2020,Mozambique,-18.665695,35.529562,confirmed,19,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/29/2020,Mozambique,-18.665695,35.529562,confirmed,28,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/30/2020,Mozambique,-18.665695,35.529562,confirmed,60,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
7/31/2020,Mozambique,-18.665695,35.529562,confirmed,56,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/1/2020,Mozambique,-18.665695,35.529562,confirmed,43,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/2/2020,Mozambique,-18.665695,35.529562,confirmed,39,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/3/2020,Mozambique,-18.665695,35.529562,confirmed,27,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/4/2020,Mozambique,-18.665695,35.529562,confirmed,56,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/5/2020,Mozambique,-18.665695,35.529562,confirmed,50,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/6/2020,Mozambique,-18.665695,35.529562,confirmed,41,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/7/2020,Mozambique,-18.665695,35.529562,confirmed,93,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/8/2020,Mozambique,-18.665695,35.529562,confirmed,28,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/9/2020,Mozambique,-18.665695,35.529562,confirmed,28,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/10/2020,Mozambique,-18.665695,35.529562,confirmed,142,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/11/2020,Mozambique,-18.665695,35.529562,confirmed,70,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/12/2020,Mozambique,-18.665695,35.529562,confirmed,78,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/13/2020,Mozambique,-18.665695,35.529562,confirmed,79,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/14/2020,Mozambique,-18.665695,35.529562,confirmed,70,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/15/2020,Mozambique,-18.665695,35.529562,confirmed,83,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/16/2020,Mozambique,-18.665695,35.529562,confirmed,64,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/17/2020,Mozambique,-18.665695,35.529562,confirmed,59,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/18/2020,Mozambique,-18.665695,35.529562,confirmed,77,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/19/2020,Mozambique,-18.665695,35.529562,confirmed,54,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/20/2020,Mozambique,-18.665695,35.529562,confirmed,70,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/21/2020,Mozambique,-18.665695,35.529562,confirmed,80,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/22/2020,Mozambique,-18.665695,35.529562,confirmed,109,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/23/2020,Mozambique,-18.665695,35.529562,confirmed,91,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/24/2020,Mozambique,-18.665695,35.529562,confirmed,45,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/25/2020,Mozambique,-18.665695,35.529562,confirmed,68,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/26/2020,Mozambique,-18.665695,35.529562,confirmed,82,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/27/2020,Mozambique,-18.665695,35.529562,confirmed,61,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/28/2020,Mozambique,-18.665695,35.529562,confirmed,46,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/29/2020,Mozambique,-18.665695,35.529562,confirmed,63,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/30/2020,Mozambique,-18.665695,35.529562,confirmed,61,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
8/31/2020,Mozambique,-18.665695,35.529562,confirmed,95,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/1/2020,Mozambique,-18.665695,35.529562,confirmed,123,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/2/2020,Mozambique,-18.665695,35.529562,confirmed,78,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/3/2020,Mozambique,-18.665695,35.529562,confirmed,90,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/4/2020,Mozambique,-18.665695,35.529562,confirmed,58,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/5/2020,Mozambique,-18.665695,35.529562,confirmed,76,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/6/2020,Mozambique,-18.665695,35.529562,confirmed,103,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/7/2020,Mozambique,-18.665695,35.529562,confirmed,113,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/8/2020,Mozambique,-18.665695,35.529562,confirmed,90,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/9/2020,Mozambique,-18.665695,35.529562,confirmed,117,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/10/2020,Mozambique,-18.665695,35.529562,confirmed,68,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/11/2020,Mozambique,-18.665695,35.529562,confirmed,86,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/12/2020,Mozambique,-18.665695,35.529562,confirmed,122,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/13/2020,Mozambique,-18.665695,35.529562,confirmed,229,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/14/2020,Mozambique,-18.665695,35.529562,confirmed,213,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/15/2020,Mozambique,-18.665695,35.529562,confirmed,231,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/16/2020,Mozambique,-18.665695,35.529562,confirmed,281,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/17/2020,Mozambique,-18.665695,35.529562,confirmed,167,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/18/2020,Mozambique,-18.665695,35.529562,confirmed,103,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/19/2020,Mozambique,-18.665695,35.529562,confirmed,273,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/20/2020,Mozambique,-18.665695,35.529562,confirmed,234,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/21/2020,Mozambique,-18.665695,35.529562,confirmed,141,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/22/2020,Mozambique,-18.665695,35.529562,confirmed,202,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/23/2020,Mozambique,-18.665695,35.529562,confirmed,148,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/24/2020,Mozambique,-18.665695,35.529562,confirmed,137,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/25/2020,Mozambique,-18.665695,35.529562,confirmed,190,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/26/2020,Mozambique,-18.665695,35.529562,confirmed,168,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/27/2020,Mozambique,-18.665695,35.529562,confirmed,226,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/28/2020,Mozambique,-18.665695,35.529562,confirmed,305,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/29/2020,Mozambique,-18.665695,35.529562,confirmed,268,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
9/30/2020,Mozambique,-18.665695,35.529562,confirmed,172,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
10/1/2020,Mozambique,-18.665695,35.529562,confirmed,160,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
10/2/2020,Mozambique,-18.665695,35.529562,confirmed,91,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
10/3/2020,Mozambique,-18.665695,35.529562,confirmed,70,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
10/4/2020,Mozambique,-18.665695,35.529562,confirmed,147,508,MZ,MOZ,508,Mozambique,31255435,Africa,AF
